turbine_temp_c,oil_pressure_psi,vibration_hz,fuel_flow_rate,exhaust_gas_temp_c,fan_speed_rpm,compressor_ratio,n1_speed_pct,label
847.31,59.81,129.18,2156.64,608.39,3274.4,26.85,86.41,0
886.96,57.35,119.8,1908.55,570.07,3281.63,28.98,89.48,0
848.74,55.97,125.86,1972.15,655.18,3167.6,28.19,86.17,0
857.04,56.49,119.63,2258.81,579.25,3223.22,27.87,91.13,0
816.98,54.48,113.41,2218.06,592.87,3226.84,25.7,92.86,0
852.64,45.82,117.67,2081.29,614.67,3168.53,27.75,88.12,0
831.15,56.06,115.16,2427.33,638.15,3289.69,28.61,91.35,0
851.39,61.26,125.52,2176.67,620.91,3197.51,27.18,90.5,0
818.95,52.25,107.65,1996.9,654.52,3229.06,28.13,86.65,0
842.15,49.26,135.42,2133.48,623.58,3123.72,29.78,89.65,0
826.18,48.02,100.33,2150.62,681.74,3256.14,28.16,84.79,0
840.99,57.64,108.66,2393.16,646.27,3247.35,28.81,86.96,0
820.65,46.63,113.35,2408.99,628.57,3039.37,28.86,90.02,0
874.73,61.87,116.1,2438.69,655.63,3237.9,28.14,84.45,0
861.5,59.22,111.14,2185.66,615.82,3249.95,27.24,81.36,0
860.85,50.41,125.68,2184.09,625.72,3309.23,28.49,86.77,0
859.13,60.25,133.05,2172.52,570.09,3149.7,27.23,87.64,0
849.94,58.12,112.18,1995.04,612.1,3190.76,28.79,91.21,0
830.81,60.05,114.6,1861.59,625.79,3114.38,26.81,85.0,0
867.62,58.31,142.52,2163.61,603.6,3245.0,27.28,89.23,0
839.55,55.06,112.67,1958.96,625.38,3208.1,28.5,88.21,0
832.73,54.1,120.91,2234.25,587.21,3131.76,28.39,86.52,0
785.32,46.98,123.43,2448.18,587.36,3214.48,28.32,84.69,0
839.4,48.93,122.95,2079.01,633.89,3206.62,27.8,87.81,0
937.43,48.43,107.55,2257.18,594.64,3282.17,30.64,92.38,0
779.99,57.5,124.14,2348.18,641.87,3105.08,28.4,88.16,0
885.35,62.22,114.32,2189.12,611.76,3177.62,27.6,92.05,0
830.51,62.44,117.97,2182.81,645.53,3060.08,28.1,87.88,0
836.96,58.06,93.58,2431.19,613.72,3240.53,26.73,86.72,0
848.34,48.36,105.16,2203.6,666.08,3287.33,26.79,82.96,0
802.24,50.22,138.41,2017.84,619.85,3285.83,26.44,84.12,0
840.79,54.12,127.29,2113.29,652.37,3295.75,27.13,88.61,0
800.21,54.64,115.74,2241.72,635.91,3202.88,28.07,89.36,0
853.95,49.17,120.1,2365.85,596.63,3280.31,27.59,87.51,0
818.78,58.42,111.26,2274.12,628.03,3204.86,28.67,87.32,0
867.16,61.79,114.14,2342.41,612.31,3051.2,27.68,92.94,0
816.19,53.56,120.44,2324.21,587.34,3225.81,29.08,89.28,0
815.6,57.5,128.15,2391.57,618.14,3083.79,28.87,90.73,0
823.99,54.21,112.24,2446.57,584.33,3142.84,28.57,86.88,0
827.14,46.77,117.94,2257.62,606.87,3264.49,28.32,89.4,0
880.64,47.59,143.26,2069.58,620.93,3241.33,27.11,90.26,0
848.79,42.32,118.18,2302.39,598.46,2929.16,29.12,97.22,0
846.1,48.09,120.0,1986.72,618.44,3136.63,29.03,86.35,0
839.31,54.73,112.4,2282.45,657.49,3188.86,29.58,85.2,0
859.91,58.03,117.22,2266.02,643.22,3228.4,27.99,80.56,0
802.39,50.18,126.71,2461.26,580.94,3197.94,29.66,86.93,0
836.59,64.64,105.71,2306.65,596.25,3222.12,29.12,92.8,0
867.44,62.61,124.26,2081.53,601.91,3219.17,26.44,90.77,0
851.28,58.81,119.23,2260.99,617.67,3218.12,29.3,88.64,0
873.44,59.26,106.89,2168.41,639.92,3313.84,28.03,86.6,0
836.76,62.21,120.61,2067.87,645.71,3204.79,28.79,84.69,0
858.44,51.33,118.85,2094.68,601.08,3269.49,29.45,86.51,0
793.15,50.62,140.17,2347.41,632.48,3227.16,28.62,88.85,0
903.9,30.39,153.93,2149.39,613.89,3110.96,26.39,84.94,1
848.8,65.05,124.73,2208.85,624.09,3111.33,28.81,89.36,0
811.84,51.3,108.6,2171.07,609.92,3287.04,28.38,85.91,0
817.79,54.98,101.62,2341.48,614.95,3218.29,29.57,88.93,0
856.1,58.07,141.24,2377.92,626.98,3218.79,28.56,86.29,0
838.71,58.9,97.28,2163.8,622.08,3245.7,29.17,86.78,0
885.08,55.04,125.88,2199.78,667.83,3270.92,29.29,87.29,0
820.45,64.06,116.73,2085.36,636.31,3210.75,27.25,85.33,0
872.8,58.07,145.69,2191.41,645.5,3164.31,29.32,92.31,0
830.67,51.13,111.02,2189.47,592.85,3187.42,29.48,85.32,0
854.75,57.08,107.7,2094.13,634.81,3050.39,28.37,86.4,0
858.2,45.34,117.27,1961.79,603.11,3279.04,29.5,89.0,0
805.24,59.77,122.87,2127.17,661.57,3265.37,26.64,88.27,0
797.96,57.88,113.62,2264.3,619.3,3243.44,29.96,84.0,0
837.94,58.8,126.03,2181.05,665.33,3147.76,27.92,86.05,0
892.3,51.82,112.07,2320.9,622.4,3142.31,25.04,88.1,0
850.53,57.26,120.05,2255.96,646.61,3232.21,28.16,85.35,0
889.29,56.36,125.4,2286.97,595.23,3230.96,29.76,81.73,0
845.15,58.24,119.61,2159.53,625.07,3188.04,26.76,85.37,0
885.09,56.3,123.31,2379.27,620.29,3260.85,28.13,90.29,0
838.7,48.51,118.37,2142.02,593.85,3245.75,29.87,86.55,0
844.04,57.87,134.09,2189.57,585.71,3174.2,28.67,85.57,0
800.2,48.09,113.92,2055.89,654.89,3120.47,28.68,92.21,0
861.91,55.97,127.21,2376.34,648.21,3143.69,27.11,89.77,0
829.19,56.46,126.37,2131.88,675.45,3239.33,29.99,82.92,0
884.21,53.24,131.63,2079.1,608.73,3044.91,26.34,86.65,0
804.53,51.29,121.12,1990.9,604.39,3231.87,27.96,85.2,0
847.39,55.16,115.84,2272.07,599.92,3135.34,27.1,87.21,0
807.47,55.84,128.95,2409.26,673.86,3148.68,28.47,84.97,0
828.59,67.85,123.63,1937.51,655.03,3288.2,29.02,89.53,0
895.88,57.31,117.07,2282.7,629.53,3265.56,30.41,86.97,0
792.71,52.14,125.72,2571.33,578.16,3065.72,29.2,88.25,0
877.83,53.29,122.78,2043.06,641.48,3253.84,29.43,97.46,0
848.51,61.08,116.8,2386.16,612.43,3192.09,28.15,85.45,0
825.81,51.16,122.82,2422.31,640.33,3232.59,27.13,84.04,0
900.04,55.23,127.38,2073.47,602.06,3136.15,26.48,87.44,0
838.85,56.62,119.97,2238.37,661.11,3243.62,29.56,87.01,0
846.57,55.65,114.88,2176.86,613.48,3122.46,29.25,85.53,0
863.35,49.5,131.4,2245.89,622.86,3238.19,29.12,82.79,0
841.97,60.19,125.78,2248.78,650.87,3189.49,28.51,89.34,0
803.36,62.23,111.58,2214.58,621.84,3237.46,27.85,97.92,0
809.73,52.25,100.23,2157.08,628.86,3064.36,30.53,86.27,0
819.55,63.55,127.23,2079.92,630.43,3082.83,27.21,88.4,0
856.58,52.44,108.23,2295.75,642.36,3316.82,26.45,91.43,0
850.4,62.45,128.6,2260.84,653.77,3347.13,31.02,86.54,0
856.33,52.38,125.24,2193.34,618.52,3250.8,27.31,87.94,0
828.42,52.03,114.69,2186.19,601.03,3127.09,29.04,86.45,0
886.46,52.97,108.23,1846.33,633.92,3110.18,29.02,88.9,0
831.51,44.38,124.24,2356.76,608.91,3045.63,29.57,83.71,0
837.71,49.6,114.37,2282.47,667.17,3132.08,28.6,88.59,0
816.41,53.44,143.36,2134.53,653.46,3172.47,29.13,84.56,0
870.52,53.88,106.26,2199.47,652.56,3113.56,25.69,87.71,0
870.25,51.01,125.32,1979.43,622.81,3166.93,29.31,88.37,0
840.48,64.45,111.12,2152.3,595.11,3193.13,29.65,84.96,0
848.45,51.05,107.02,2237.48,646.58,3224.26,28.39,85.93,0
891.88,63.89,149.24,2363.22,579.58,3281.19,28.69,87.72,0
894.62,59.61,143.04,2158.14,614.28,3197.1,30.58,89.55,0
809.64,58.01,122.06,2434.44,617.09,3234.33,26.96,88.04,0
843.01,54.03,126.77,1812.09,591.62,3283.75,28.64,88.56,0
832.27,59.51,112.32,2320.75,634.47,3225.83,27.01,89.26,0
866.64,51.89,114.16,2010.48,660.34,3198.7,27.58,88.34,0
843.32,51.94,118.54,2195.46,621.39,3115.41,27.49,89.74,0
856.31,50.1,99.77,2213.01,637.22,3185.93,29.04,93.53,0
782.34,42.86,119.75,2174.4,637.88,3161.49,27.87,87.67,0
842.42,59.24,116.32,1884.25,605.43,3111.42,30.07,91.09,0
870.71,56.81,115.7,2183.74,644.03,3231.24,29.17,87.03,0
872.36,55.86,131.93,2125.87,580.09,3258.24,29.71,92.4,0
866.38,56.65,125.3,2276.88,623.51,3240.75,30.22,88.97,0
880.3,52.14,121.46,2215.69,614.85,3175.51,27.79,86.99,0
835.44,49.57,115.78,2106.99,621.58,3324.83,27.61,88.98,0
864.24,51.72,172.23,2578.26,659.23,3305.01,28.67,88.28,1
845.74,50.42,145.91,2352.1,641.98,3160.74,27.67,86.47,0
846.44,50.3,116.35,2215.03,627.81,3205.97,28.81,89.95,0
863.68,58.42,132.48,2413.46,635.08,3425.81,29.72,89.21,0
883.3,46.85,108.55,2163.38,602.16,3140.38,29.61,86.0,0
824.86,54.81,127.13,2040.55,563.98,3191.96,27.54,85.3,0
876.12,53.82,122.23,2266.06,638.25,3214.35,27.45,90.63,0
830.9,55.18,129.56,2053.19,638.63,3274.16,27.6,89.32,0
843.21,56.2,114.13,2202.57,593.1,3115.83,30.64,84.19,0
839.44,49.06,109.29,1845.27,618.08,3242.12,27.91,91.82,0
886.38,51.88,116.63,2325.88,591.03,3256.19,28.09,92.58,0
840.03,54.55,141.06,2229.43,634.59,3120.72,29.04,90.0,0
864.52,50.4,130.57,1991.4,668.26,3158.94,26.38,88.0,0
813.23,55.76,114.92,2246.8,603.0,3271.57,29.2,85.24,0
862.46,50.52,117.59,2239.78,601.42,3069.71,29.83,92.68,0
869.13,45.26,111.83,2167.92,594.8,3082.83,28.56,88.99,0
856.05,58.31,124.77,2277.88,606.94,3070.16,28.92,93.1,0
894.02,53.97,117.59,2321.33,560.32,3331.45,29.0,83.49,0
852.16,47.32,117.88,1886.79,576.81,3240.74,28.7,93.24,0
868.82,57.42,114.5,2187.07,606.54,3201.71,28.83,88.78,0
822.92,52.03,101.78,2090.09,594.9,3299.73,29.36,89.35,0
869.6,54.06,102.43,2172.03,592.14,3138.55,31.04,87.55,0
927.93,51.44,127.78,1934.2,620.95,3222.87,27.86,95.56,0
873.02,53.62,132.31,2393.56,605.65,3253.01,26.92,90.71,0
880.27,65.75,123.77,2067.93,615.95,3183.66,28.39,88.73,0
883.14,50.59,118.7,2279.65,626.01,3240.15,27.21,87.91,0
836.33,51.57,120.61,2213.46,599.26,3196.41,28.74,89.54,0
836.1,50.84,119.1,2152.16,613.75,3257.05,29.22,86.85,0
807.19,55.61,119.01,2132.5,605.48,3241.09,27.04,82.93,0
822.97,55.76,116.72,2161.87,594.31,3276.47,29.2,89.06,0
849.03,49.94,110.39,2039.62,648.21,3114.03,28.01,86.06,0
821.04,57.05,117.59,2038.7,619.14,3192.61,29.33,90.18,0
844.11,56.72,109.19,2182.53,641.88,3084.34,30.34,85.67,0
857.73,55.3,116.63,2006.26,611.37,3248.95,28.63,86.06,0
799.24,54.73,119.61,2167.75,650.03,3212.14,29.14,85.76,0
876.17,48.51,113.75,2117.46,629.7,3114.28,31.64,90.57,0
798.75,56.99,134.02,2598.63,586.05,3134.84,30.48,94.16,0
887.14,48.46,107.89,2141.7,602.56,3313.72,29.15,90.41,0
816.48,53.76,110.76,2283.15,669.03,3213.68,30.03,88.39,0
829.0,56.11,112.7,2234.44,610.01,3277.19,28.31,91.31,0
911.98,23.38,146.99,2147.55,668.76,2982.03,29.57,89.74,1
847.14,59.22,113.52,2058.01,637.67,3310.04,28.12,88.09,0
838.12,54.5,118.16,2159.02,683.68,3090.48,28.64,81.03,0
862.39,46.57,121.42,2193.64,586.38,3164.68,27.06,91.28,0
822.47,59.63,112.14,2051.96,596.84,3156.21,29.29,86.21,0
893.87,44.22,117.94,2159.9,612.56,3156.99,30.08,88.28,0
820.0,54.06,93.02,2228.05,594.56,3166.46,28.78,88.35,0
860.91,61.55,90.79,2277.41,672.59,3222.19,29.05,90.57,0
828.52,58.74,116.88,2134.23,600.04,3218.94,28.97,88.71,0
900.13,47.95,122.05,2137.93,614.35,3325.36,28.66,90.64,0
836.99,57.61,116.87,2442.02,670.11,3137.99,27.35,88.7,0
836.13,55.89,135.13,2206.21,639.04,3166.11,29.31,87.54,0
881.42,62.43,127.92,1954.14,651.87,3167.01,28.06,88.08,0
857.27,50.47,119.66,2232.33,620.22,3150.69,29.02,87.22,0
860.75,60.51,120.01,2483.16,593.72,3234.78,27.36,89.08,0
857.7,54.12,108.61,2374.76,606.89,3243.39,26.53,86.22,0
818.49,54.37,132.96,1971.77,622.27,3235.08,28.8,85.55,0
827.97,55.39,135.86,1910.6,629.15,3269.45,28.7,83.23,0
864.42,46.47,102.96,2083.19,634.2,3074.73,29.94,84.06,0
861.08,58.36,107.55,2045.61,600.9,3221.0,29.54,87.17,0
840.13,52.17,122.73,2205.95,608.13,3306.42,28.07,87.97,0
872.86,64.85,121.23,2154.18,629.5,3335.3,30.07,87.86,0
805.18,51.55,126.33,2165.75,624.07,3197.96,29.89,92.72,0
892.38,53.71,113.17,2179.89,599.38,3043.75,27.8,87.21,0
800.58,58.8,119.24,2125.66,598.56,3181.96,28.51,88.28,0
803.32,57.85,117.37,2299.82,632.24,3206.37,28.95,88.38,0
921.24,57.77,121.16,2259.98,599.22,3232.02,27.76,90.96,0
850.93,57.16,116.54,2306.21,626.98,3326.75,28.12,85.23,0
847.36,54.84,124.91,1883.69,621.81,3284.48,28.2,82.25,0
897.28,53.86,115.89,2124.13,604.92,3238.29,26.75,87.81,0
833.7,63.75,115.58,2465.88,655.17,3308.19,27.79,90.73,0
856.88,61.28,110.38,2176.45,637.71,3231.99,29.22,86.23,0
810.69,50.07,112.8,2065.33,641.09,3162.67,28.29,86.76,0
868.19,59.52,110.72,2118.75,613.76,3283.26,29.54,92.06,0
824.04,57.78,120.97,2064.52,615.18,3225.5,31.36,91.41,0
830.91,49.28,118.1,2403.88,646.95,3127.97,28.46,89.4,0
880.51,51.38,112.12,2441.23,634.92,3167.95,30.76,87.67,0
867.27,57.17,120.69,2047.55,585.16,3149.36,31.69,87.0,0
830.63,60.19,125.23,2172.76,632.79,3224.82,27.56,89.52,0
897.38,54.06,130.62,2444.58,582.77,3295.68,27.41,90.43,0
832.16,53.24,127.48,2101.55,600.09,3245.4,27.89,81.84,0
842.41,60.05,112.08,2197.81,610.11,3191.3,27.42,84.05,0
845.76,50.24,124.99,2436.26,611.82,3161.55,27.27,85.0,0
863.31,50.07,109.61,2370.65,623.73,3360.0,28.28,93.78,0
863.63,56.57,102.22,2092.91,621.94,3155.49,29.21,83.72,0
815.28,51.12,111.94,2093.52,613.57,3182.59,27.4,91.8,0
813.92,56.33,120.5,2112.65,635.42,3244.43,29.22,88.32,0
864.37,46.18,135.27,2055.25,578.1,3125.69,27.37,88.16,0
803.64,55.38,115.34,2394.0,615.27,3037.71,28.69,89.75,0
872.64,43.78,125.97,2319.24,621.03,3295.18,29.08,82.99,0
798.72,59.06,122.57,2484.71,603.15,3200.53,29.72,87.69,0
863.39,58.98,135.7,2112.45,618.99,3173.42,28.33,86.16,0
862.05,59.6,110.43,1922.39,621.65,3214.83,27.73,83.0,0
861.76,45.14,125.28,2278.79,664.12,3230.94,30.28,84.25,0
808.19,51.11,120.63,2298.36,649.6,3173.17,28.45,88.28,0
805.58,48.42,127.49,2411.56,618.01,3191.45,29.17,93.55,0
859.38,56.02,123.69,1907.97,594.22,3183.19,27.15,88.74,0
838.01,56.73,138.56,2220.82,565.63,3313.7,28.34,86.99,0
819.41,53.53,112.16,2098.79,646.53,3047.58,30.87,94.1,0
830.96,56.77,114.41,2372.95,600.17,3166.69,27.27,87.64,0
829.6,63.43,129.67,2242.84,562.96,3397.29,30.66,88.43,0
854.97,55.77,120.13,2363.68,671.73,3132.3,27.6,88.63,0
839.92,60.66,125.59,2418.74,666.7,3137.28,28.92,83.65,0
890.92,53.71,99.79,2172.75,640.01,3237.41,29.17,83.7,0
879.49,48.02,111.85,2348.1,594.27,3214.09,28.31,86.62,0
840.8,56.25,96.44,2260.13,587.94,3174.1,27.58,84.88,0
869.88,60.1,115.36,2255.11,605.07,3229.76,30.73,84.06,0
819.03,53.05,118.59,2305.72,636.55,3302.23,26.57,87.77,0
837.06,53.68,134.35,2073.51,647.48,3310.65,28.64,86.62,0
882.71,60.65,114.95,2043.25,620.13,3107.54,28.88,92.07,0
779.67,58.91,129.66,2067.64,636.97,3215.65,27.49,92.58,0
851.24,52.18,101.74,2240.02,634.02,3283.09,28.89,89.6,0
871.77,63.16,122.42,2124.8,601.72,3184.48,27.24,83.45,0
845.36,56.44,121.5,2302.04,614.67,3177.29,28.31,83.24,0
921.78,57.17,116.45,1984.45,639.27,3194.55,28.69,87.03,0
826.76,61.28,120.36,1891.64,603.25,3221.41,25.79,88.43,0
847.34,56.82,121.2,2299.1,613.44,3187.94,28.23,89.88,0
839.98,57.76,115.57,2352.36,594.23,3368.14,26.94,87.24,0
829.18,57.11,106.01,2168.86,617.63,3256.74,27.37,90.45,0
1049.0,45.27,100.04,3038.63,723.91,3353.67,31.39,93.37,1
881.01,54.68,123.3,2012.62,634.94,3190.9,31.56,86.1,0
861.55,57.1,125.99,2211.85,636.77,3262.19,31.47,81.72,0
855.44,48.7,108.86,2493.33,649.23,3275.28,29.78,89.79,0
875.06,57.69,109.0,2052.15,605.68,3189.3,28.9,84.39,0
844.71,50.93,104.21,2438.83,623.06,3201.66,28.98,89.98,0
861.49,61.48,131.69,2411.71,630.85,3172.09,28.35,92.02,0
866.09,49.1,116.25,2292.32,617.27,3156.42,29.23,88.57,0
892.25,54.68,114.56,2078.72,639.09,3263.55,30.3,93.71,0
905.32,47.52,145.39,2219.95,606.79,3151.45,27.68,88.99,0
836.54,61.26,109.72,1975.73,563.22,3197.69,29.14,85.76,0
881.57,58.18,120.85,2241.8,648.99,3056.9,28.05,85.02,0
846.51,61.94,107.85,2138.02,618.77,3318.9,27.95,86.86,0
819.41,53.83,124.99,2408.71,635.09,3173.33,28.14,90.8,0
814.07,53.47,119.11,2532.81,676.06,3146.94,29.72,88.32,0
887.94,52.2,122.22,2313.7,610.68,3177.82,27.67,93.99,0
872.07,52.7,116.5,2136.96,609.26,3202.99,30.89,88.25,0
865.74,57.34,125.28,2102.09,596.87,3289.68,28.08,88.88,0
808.81,59.48,99.74,2187.43,600.83,3215.67,29.7,86.74,0
827.73,62.38,117.44,2457.76,628.28,3249.16,27.81,91.52,0
859.14,47.56,121.03,2147.85,635.91,3315.06,29.28,85.75,0
767.12,54.38,123.97,2243.63,622.69,3117.49,29.42,88.78,0
860.45,48.24,121.93,2114.39,620.96,3090.63,28.75,91.44,0
901.27,25.13,162.5,2106.26,620.17,3050.88,26.76,80.99,1
855.98,51.95,108.52,1824.37,628.96,3168.27,25.96,85.44,0
822.79,55.18,110.51,2126.67,624.07,3139.25,26.88,85.59,0
852.2,51.69,108.76,2459.37,641.81,3322.23,30.95,87.42,0
905.11,48.85,118.41,2257.21,635.49,3190.46,29.57,83.77,0
849.4,48.16,130.74,2136.13,614.99,3239.38,27.97,88.48,0
904.5,63.05,129.11,2254.2,590.27,3203.61,28.78,87.57,0
803.78,42.2,115.26,2385.04,621.25,3352.73,26.9,87.65,0
870.3,50.65,114.75,2446.87,628.26,3302.59,29.83,89.91,0
830.05,60.73,120.73,2195.81,598.52,3090.25,28.95,91.29,0
840.12,49.97,134.74,2257.2,635.27,3102.78,30.31,88.55,0
826.56,50.9,122.44,2062.25,606.26,3070.24,29.03,90.38,0
805.85,60.5,115.43,2352.14,600.15,3194.34,26.92,89.63,0
1065.24,50.97,91.37,2702.79,752.14,3413.85,30.01,89.26,1
915.58,64.16,124.66,2160.42,631.49,3133.83,28.73,87.92,0
836.07,53.29,138.11,2233.02,594.41,3410.12,29.89,90.19,0
817.21,54.17,124.3,2005.97,615.79,3245.1,27.44,90.67,0
847.08,53.3,111.58,2487.54,586.58,3204.44,27.41,88.44,0
868.96,62.88,175.31,2490.42,586.41,3329.34,28.29,89.08,1
822.94,53.82,127.24,2185.12,674.37,3039.84,30.17,88.3,0
841.3,52.54,110.65,2165.79,620.82,3129.38,29.03,89.46,0
885.73,54.64,103.12,2095.56,619.26,3090.77,29.05,83.07,0
864.33,63.79,127.95,2220.22,603.3,3130.57,27.01,89.04,0
827.34,50.1,110.15,2087.09,673.66,3097.73,29.1,92.58,0
868.88,63.59,116.27,2204.62,660.43,3222.13,27.7,89.71,0
812.28,55.4,117.98,2196.34,614.71,3232.57,29.61,93.22,0
853.34,52.35,108.03,2373.07,616.05,2999.44,28.45,89.24,0
862.44,46.08,115.73,1991.82,613.6,3074.34,27.47,87.06,0
855.33,56.98,124.73,2061.76,614.12,3274.46,28.63,87.61,0
868.25,64.36,102.95,2177.12,619.91,3164.79,29.35,88.5,0
837.31,46.8,122.69,2067.94,617.33,3166.66,29.73,90.46,0
797.87,51.26,127.5,2293.97,648.4,3197.35,27.8,89.83,0
838.59,63.97,125.48,2191.95,615.29,3210.31,28.23,87.06,0
853.42,54.49,110.96,2233.02,662.21,3149.63,27.4,89.34,0
836.03,47.37,103.52,2301.47,619.28,3183.57,29.46,91.89,0
794.73,51.4,125.79,2291.5,618.27,3154.31,27.26,83.76,0
903.04,54.58,122.01,2196.6,604.97,3158.68,29.35,91.79,0
865.35,58.48,122.26,2256.35,606.15,3352.65,25.5,82.99,0
868.96,58.98,129.14,2060.58,604.01,3361.14,27.86,89.47,0
853.21,51.36,107.74,2248.79,644.62,3233.71,30.57,88.21,0
871.67,57.47,131.65,1904.9,627.34,3414.89,28.34,87.94,0
795.91,63.61,129.97,2096.23,618.98,3199.61,26.71,91.08,0
804.08,52.34,132.23,2111.07,643.2,3183.42,28.35,84.87,0
855.19,52.51,115.59,2218.69,617.55,3043.59,28.5,87.98,0
886.88,53.75,125.5,2251.07,620.92,3312.52,27.82,84.98,0
850.35,60.3,137.69,2390.42,564.19,3408.57,28.77,87.24,0
854.78,47.72,118.36,1955.12,638.56,3221.08,27.66,86.06,0
864.72,58.64,106.76,1888.7,640.42,3232.0,28.31,89.65,0
827.07,20.52,174.84,2325.13,635.0,3101.03,29.44,78.94,1
856.23,58.21,98.45,2162.2,637.13,3208.52,29.41,81.73,0
885.48,55.26,104.3,2339.8,611.21,3239.58,27.1,90.99,0
863.58,60.09,112.06,2116.89,571.89,3275.91,28.14,85.98,0
877.48,57.13,119.54,2000.26,620.23,3350.08,29.58,85.11,0
793.12,58.13,106.57,1988.43,636.92,3104.6,28.81,88.22,0
852.72,58.9,122.5,2027.14,618.42,3280.37,29.61,84.28,0
853.97,57.05,128.16,2081.46,634.01,3261.29,28.57,88.14,0
905.87,53.92,114.93,2417.34,583.3,3212.59,29.23,87.0,0
864.15,61.03,143.52,2316.84,633.75,3134.31,28.09,90.24,0
862.61,61.23,117.28,2437.73,661.95,3276.79,27.64,83.53,0
814.56,48.09,101.66,2102.14,640.51,3259.1,29.64,90.04,0
883.39,56.26,114.69,2083.18,630.23,3150.73,28.79,86.53,0
879.59,64.43,119.64,1993.36,593.59,3177.63,28.53,82.24,0
839.88,46.59,127.8,2218.83,600.43,3199.11,29.58,88.88,0
889.89,24.07,106.68,2111.33,620.25,3069.06,28.08,85.93,1
870.84,53.8,116.25,2129.85,612.23,3220.15,28.67,83.48,0
848.48,53.5,119.14,2143.57,626.96,3259.41,30.31,84.69,0
852.27,66.44,121.28,2243.4,632.21,3438.51,28.92,92.45,0
900.9,49.98,135.01,2047.37,610.48,3025.06,28.73,85.84,0
833.95,63.55,140.78,2187.03,609.32,3236.04,28.47,88.17,0
823.86,63.27,197.06,2193.52,601.46,3299.19,28.16,89.46,1
839.95,48.08,121.81,2004.64,640.74,3070.53,28.49,87.83,0
1124.79,56.11,133.91,2496.26,793.51,3451.91,29.41,94.47,1
817.1,58.77,117.67,2386.11,626.18,3278.04,30.25,85.8,0
841.48,57.97,114.33,2263.39,644.5,3230.46,30.12,88.54,0
819.08,49.43,110.45,2086.55,604.35,3305.55,29.46,89.86,0
1053.28,50.26,123.44,2255.18,839.2,3466.04,31.95,93.88,1
831.86,58.11,134.13,2243.27,653.85,3111.14,26.7,90.36,0
832.86,54.8,125.69,2193.58,635.87,3307.91,29.36,88.9,0
876.23,56.79,107.98,2082.53,651.2,3269.87,28.62,87.39,0
808.71,46.33,115.13,2249.15,614.68,3251.78,27.75,86.68,0
851.59,47.51,108.66,2353.25,601.71,3140.15,28.23,91.18,0
773.06,66.16,130.99,2042.93,593.65,3389.68,28.91,85.64,0
901.68,51.92,124.75,2041.09,610.48,3286.03,30.09,88.4,0
830.67,49.83,110.7,2200.96,627.5,3214.4,27.99,81.78,0
830.42,48.52,111.13,2230.38,637.22,3165.99,28.29,86.9,0
847.36,57.85,108.74,2228.73,643.72,3164.51,29.53,88.94,0
825.05,57.1,121.44,2366.31,651.24,3311.79,27.04,85.37,0
876.09,50.15,110.72,2259.31,589.04,3306.57,30.81,86.63,0
855.01,56.06,218.44,2214.64,639.22,3270.64,30.26,88.57,1
841.89,51.26,113.68,2286.7,657.06,3114.03,25.54,90.64,0
854.93,55.01,106.25,1775.35,564.06,3162.19,29.12,93.03,0
844.62,45.96,113.67,2079.02,614.72,3287.6,30.98,88.2,0
864.57,48.86,121.5,2310.94,670.78,3158.68,31.43,85.45,0
858.32,46.37,104.86,2215.76,611.75,3224.22,26.53,91.5,0
854.42,53.75,120.73,2229.15,627.92,3135.44,28.85,84.96,0
882.44,55.73,117.76,2230.84,611.16,3319.44,28.42,86.48,0
808.75,52.27,112.79,2291.47,653.16,3277.32,28.78,89.76,0
840.98,52.2,120.64,2231.39,597.37,3196.15,28.66,84.81,0
908.34,48.39,120.97,2304.89,591.95,3043.97,27.76,91.02,0
860.19,54.7,135.79,2481.04,644.94,3177.87,27.25,84.31,0
862.41,55.49,132.79,2088.6,566.22,3157.34,28.46,92.91,0
807.29,55.05,127.81,2372.02,623.57,3114.46,28.65,88.81,0
846.85,48.28,125.16,2204.3,618.11,3183.72,30.04,86.56,0
868.48,59.24,114.54,2213.31,640.0,3113.21,27.78,85.44,0
877.83,64.6,122.26,2354.86,633.35,3313.28,28.82,83.84,0
858.18,58.89,127.6,2173.89,573.57,3147.81,27.11,84.94,0
829.12,55.77,114.96,2073.05,656.44,3138.22,27.26,89.21,0
829.44,49.02,128.05,2138.26,591.76,3135.42,27.49,88.1,0
844.89,57.1,125.3,2011.93,624.03,3199.85,29.79,86.28,0
839.02,17.74,115.93,2049.62,664.01,3040.47,26.96,83.09,1
829.18,61.44,103.24,2254.43,658.04,3235.06,29.13,85.09,0
875.89,56.38,125.03,2170.44,602.45,3213.78,29.1,87.13,0
845.99,50.07,103.88,2194.77,602.85,3156.69,27.97,88.27,0
847.18,46.98,121.62,2072.82,611.02,3065.93,27.15,85.06,0
863.19,56.13,122.64,2253.15,587.4,3204.18,28.14,86.6,0
875.54,62.17,118.12,2247.42,605.74,3205.74,29.04,88.01,0
853.45,51.64,116.56,1970.28,632.26,3182.34,28.29,86.31,0
848.93,48.89,112.08,2247.54,654.47,3167.37,28.83,89.21,0
852.56,55.85,130.67,2264.51,626.02,3081.82,27.7,85.05,0
806.29,52.18,136.61,2082.66,584.92,3288.91,28.24,85.16,0
884.46,51.96,124.02,1960.43,628.41,3322.62,29.25,88.54,0
