core_temp_c,power_density_mw_mm2,thermal_resistance,leakage_current_ua,clock_freq_ghz,vdd_mv,ir_drop_mv,thermal_gradient,label
60.585,102.243,0.467,751.277,3.438,946.08,21.974,7.462,0
65.668,119.732,0.532,907.685,3.207,980.612,18.887,8.846,0
75.631,102.886,0.483,860.81,3.057,951.625,27.297,8.113,0
76.995,117.706,0.386,727.066,2.839,937.923,11.101,9.953,0
73.713,111.66,0.5,918.701,2.916,960.389,14.595,10.816,0
78.938,102.589,0.467,951.884,2.92,971.959,9.452,13.49,0
74.141,113.125,0.461,887.0,3.119,959.383,22.796,12.398,0
80.821,115.753,0.502,877.023,2.959,955.005,20.501,18.054,0
93.705,133.285,0.397,931.46,3.206,948.52,23.603,3.965,0
79.779,133.547,0.427,862.354,3.018,936.318,14.27,11.465,0
77.732,116.223,0.4,824.482,3.209,972.35,15.146,6.059,0
85.0,143.632,0.422,838.356,3.543,946.781,16.027,6.441,0
68.45,151.101,0.417,880.739,3.349,936.774,22.307,11.844,0
78.814,126.11,0.412,887.043,3.057,974.387,16.107,14.362,0
71.367,161.523,0.415,871.729,3.025,931.74,18.388,13.19,0
94.165,185.258,0.528,3537.882,3.467,956.373,26.593,22.684,1
90.226,120.82,0.363,721.122,2.835,933.465,16.69,13.702,0
66.575,123.916,0.432,916.76,2.9,955.259,18.795,5.306,0
77.581,126.078,0.412,849.014,3.105,969.092,15.675,10.507,0
80.145,98.661,0.458,918.596,3.327,941.102,16.35,14.023,0
70.589,126.822,0.465,925.103,3.22,933.392,20.41,11.398,0
62.335,109.638,0.47,851.225,3.249,963.151,11.699,12.982,0
75.333,133.514,0.534,827.282,3.435,956.039,20.939,11.157,0
74.059,135.309,0.483,704.919,3.334,934.833,10.529,11.867,0
83.134,113.859,0.484,794.364,3.271,942.607,24.653,10.548,0
72.908,133.685,0.461,1044.706,3.402,945.794,19.206,7.624,0
86.933,126.16,0.481,972.227,3.042,951.855,21.049,4.025,0
76.321,130.489,0.39,847.4,3.108,944.23,17.911,9.675,0
71.291,113.536,0.452,822.129,3.127,995.674,25.644,12.613,0
71.088,121.114,0.466,951.541,3.124,966.43,9.776,11.604,0
87.788,139.427,0.361,899.317,3.306,954.136,16.282,6.409,0
64.72,139.659,0.531,844.608,3.227,965.02,21.091,14.425,0
81.032,90.87,0.462,894.067,3.041,958.484,18.025,13.008,0
75.02,98.312,0.472,667.554,3.43,917.826,19.921,11.994,0
71.149,118.069,0.476,827.315,3.292,902.474,21.833,13.722,0
83.073,103.724,0.537,850.482,3.625,959.156,17.209,11.329,0
81.552,124.706,0.393,914.508,2.978,935.664,16.711,18.019,0
73.362,96.497,0.534,776.161,2.976,953.095,19.539,11.812,0
75.223,89.642,0.439,936.658,3.305,933.524,14.738,9.697,0
69.119,115.055,0.483,953.423,3.057,969.739,20.848,15.011,0
65.966,99.4,0.462,922.322,3.227,941.51,16.78,10.096,0
82.157,106.669,0.439,840.702,3.528,921.832,16.63,15.452,0
77.107,112.907,0.449,712.01,3.202,993.334,21.282,13.027,0
66.259,118.365,0.556,945.398,3.269,935.332,13.005,8.921,0
66.235,97.12,0.432,892.173,2.928,957.747,18.355,14.518,0
87.599,122.676,0.361,827.776,3.032,934.303,16.786,13.186,0
80.666,113.22,0.531,802.595,3.328,935.319,22.473,15.282,0
76.579,133.155,0.46,806.678,3.392,943.838,14.996,16.513,0
69.883,122.57,0.475,864.744,3.28,997.692,19.097,11.431,0
67.633,115.539,0.385,812.386,3.101,954.66,26.798,11.089,0
79.918,123.805,0.44,947.208,3.07,931.226,17.271,10.28,0
76.502,112.576,0.413,756.742,3.15,933.875,18.48,12.34,0
68.316,118.357,0.374,841.142,3.136,945.359,18.321,17.975,0
56.39,133.355,0.49,1078.163,3.608,926.007,13.715,16.109,0
73.878,134.78,0.435,741.543,3.515,922.683,22.524,12.904,0
68.223,126.294,0.36,730.373,3.047,957.695,17.477,10.714,0
68.411,157.259,0.527,944.394,3.347,937.884,7.432,9.669,0
80.717,103.717,0.569,1004.702,3.094,920.691,17.499,12.344,0
80.901,115.878,0.416,835.151,2.817,1008.268,23.857,8.543,0
79.318,122.535,0.399,868.427,3.362,971.563,14.922,11.382,0
71.88,121.256,0.445,831.502,3.02,915.808,15.806,12.853,0
79.069,129.309,0.497,722.812,3.227,937.925,19.653,20.157,0
61.889,121.745,0.494,867.216,2.849,968.04,17.027,14.32,0
80.312,112.166,0.377,779.299,3.048,956.584,24.074,11.875,0
83.835,101.106,0.41,913.397,3.182,923.963,14.5,13.528,0
75.395,127.583,0.448,907.047,3.355,939.627,22.641,10.618,0
71.731,99.782,0.494,818.54,2.992,930.639,23.397,11.101,0
87.452,110.814,0.482,653.191,3.102,957.803,22.874,11.752,0
69.428,124.253,0.412,852.17,2.999,973.565,14.854,9.838,0
74.223,115.399,0.413,931.848,3.034,912.823,14.139,12.727,0
70.506,141.372,0.39,796.009,3.024,954.053,18.935,7.508,0
95.005,152.492,0.577,835.284,3.208,883.692,54.801,31.831,1
75.827,98.677,0.376,971.817,2.924,940.586,18.687,10.397,0
89.704,109.297,0.441,721.421,3.071,890.496,18.777,10.972,0
77.425,134.491,0.427,806.468,3.239,945.36,26.696,10.259,0
85.007,102.264,0.407,867.968,3.339,956.525,16.546,8.177,0
83.778,121.477,0.42,797.917,2.813,958.895,12.913,11.94,0
74.955,114.558,0.555,829.818,3.397,981.058,18.097,12.621,0
73.906,127.477,0.41,938.883,3.261,939.833,14.13,9.538,0
72.495,137.525,0.411,761.906,3.093,954.654,15.292,6.755,0
66.437,135.536,0.417,985.157,3.396,972.354,16.734,7.775,0
88.204,117.199,0.348,912.401,2.949,976.833,16.055,9.293,0
67.47,107.404,0.421,761.651,3.266,919.999,23.746,8.493,0
73.686,121.699,0.494,750.736,2.63,930.202,23.269,9.491,0
78.41,109.931,0.443,940.918,3.312,931.137,13.463,9.07,0
75.028,147.02,0.388,772.047,3.169,980.138,18.341,13.15,0
103.816,170.903,0.535,3090.389,2.998,958.827,30.058,25.915,1
77.829,124.962,0.49,892.297,2.846,893.494,18.44,10.26,0
92.225,90.468,0.489,862.811,3.057,947.435,15.411,15.218,0
68.105,111.19,0.407,721.723,3.152,932.859,19.333,12.027,0
77.215,142.388,0.414,851.49,3.242,916.126,15.177,14.668,0
78.504,89.924,0.413,1050.921,3.436,914.529,19.81,3.039,0
92.293,128.261,0.451,833.056,3.067,982.107,15.48,12.766,0
75.812,150.026,0.378,904.385,2.962,945.709,18.24,16.847,0
63.381,120.682,0.505,935.994,3.26,914.491,17.011,14.448,0
100.268,201.757,0.783,2334.952,2.546,1018.529,33.409,33.987,1
83.456,120.807,0.41,841.479,2.851,951.455,11.031,11.6,0
69.102,143.148,0.449,863.777,3.313,976.887,21.391,11.966,0
75.465,130.875,0.435,774.564,3.125,974.969,13.852,14.979,0
108.126,190.289,0.753,3345.007,3.039,970.779,32.233,24.21,1
79.482,106.098,0.541,839.571,3.277,942.912,22.206,13.285,0
77.601,102.705,0.434,816.059,2.857,961.918,11.479,7.432,0
76.939,106.522,0.413,995.26,3.316,931.285,18.384,16.139,0
66.229,120.928,0.416,957.051,3.089,945.553,20.228,10.386,0
79.728,108.45,0.437,848.883,3.398,927.271,23.026,11.024,0
70.487,143.074,0.403,851.151,3.182,985.753,22.77,15.507,0
79.704,111.751,0.532,777.609,3.094,923.266,23.48,10.952,0
64.127,104.798,0.411,893.485,3.63,931.746,19.653,17.47,0
64.259,139.767,0.499,797.798,3.128,935.846,21.261,14.537,0
76.283,139.7,0.407,835.09,2.952,990.861,23.246,9.858,0
79.937,130.144,0.426,797.898,3.057,952.497,18.655,10.057,0
71.857,126.937,0.461,836.537,2.929,916.228,18.657,13.694,0
62.403,145.797,0.425,906.162,3.418,935.145,23.415,11.149,0
76.981,161.568,0.439,838.031,3.189,934.168,16.138,11.756,0
68.952,114.379,0.44,928.512,3.098,923.765,22.161,6.621,0
59.751,120.317,0.386,868.705,3.108,955.877,18.167,12.081,0
77.335,122.485,0.46,884.37,3.388,956.6,15.468,14.016,0
77.723,109.133,0.381,712.213,3.285,980.79,23.275,12.183,0
69.228,127.327,0.508,1021.77,3.312,938.838,15.978,14.952,0
76.704,135.474,0.452,767.686,2.95,923.129,14.098,7.4,0
78.834,139.379,0.431,973.186,3.206,929.693,16.321,12.365,0
67.852,145.315,0.415,749.564,3.183,958.382,16.505,9.698,0
78.087,94.165,0.512,884.072,3.228,919.53,22.858,11.777,0
83.949,113.281,0.486,909.736,3.136,927.057,12.637,16.658,0
86.311,126.737,0.481,859.127,3.238,952.356,15.054,10.59,0
78.89,133.81,0.374,779.385,3.196,965.873,27.026,12.804,0
75.329,137.814,0.454,909.408,3.1,889.667,22.835,12.365,0
65.007,145.819,0.375,725.328,3.305,967.595,20.836,11.646,0
73.362,130.21,0.358,949.764,3.193,942.288,17.608,7.776,0
76.125,120.692,0.448,910.044,3.295,945.902,19.889,13.856,0
79.422,122.065,0.421,797.12,3.701,975.256,17.302,10.364,0
71.97,143.251,0.425,875.817,3.048,897.498,23.804,11.446,0
72.266,119.094,0.494,914.542,3.446,988.231,17.68,15.332,0
81.193,113.668,0.443,937.704,3.246,984.37,16.562,12.174,0
62.802,121.556,0.42,838.183,3.097,941.854,20.264,7.639,0
75.079,124.149,0.481,785.683,3.48,946.324,24.541,14.129,0
78.261,120.987,0.418,807.57,3.437,959.547,17.662,19.118,0
79.148,102.049,0.576,932.279,3.192,932.493,14.663,13.441,0
73.407,120.972,0.508,833.709,2.951,1002.311,18.881,13.139,0
79.753,108.183,0.463,931.424,3.293,989.772,17.754,9.475,0
76.954,102.515,0.481,849.822,3.003,918.478,23.984,15.647,0
75.876,113.078,0.498,761.355,3.159,929.057,17.602,12.492,0
71.346,148.313,0.456,929.593,3.441,943.4,24.071,9.592,0
92.525,116.832,0.504,818.528,3.374,974.386,17.375,8.875,0
76.54,114.176,0.394,787.09,3.452,923.9,17.349,13.351,0
83.232,113.628,0.464,919.096,3.097,934.33,25.409,13.303,0
65.225,132.57,0.424,855.176,3.137,977.671,14.603,12.262,0
80.714,112.622,0.552,953.215,3.168,935.371,8.234,8.167,0
71.847,117.609,0.434,1021.2,2.928,926.636,14.03,10.891,0
86.11,111.305,0.442,767.778,3.047,910.338,23.242,6.291,0
75.196,136.2,0.441,869.674,3.254,918.952,13.997,14.503,0
73.655,131.416,0.45,957.345,3.264,918.457,13.296,9.105,0
75.385,138.015,0.517,733.077,3.444,905.435,25.697,11.022,0
81.751,120.551,0.55,878.193,3.312,953.993,20.333,12.397,0
72.156,106.46,0.518,746.097,3.311,919.774,23.172,13.526,0
80.396,109.258,0.484,726.657,3.375,942.348,18.223,11.486,0
80.731,115.212,0.477,909.116,3.642,944.371,15.033,15.375,0
71.203,123.772,0.477,753.053,3.044,952.815,16.619,9.317,0
73.091,149.586,0.476,958.698,3.429,899.597,17.108,14.306,0
81.48,109.563,0.45,924.238,3.108,950.24,20.594,7.183,0
72.404,110.583,0.436,686.807,3.075,998.051,12.856,15.337,0
80.903,122.48,0.459,954.784,2.936,976.595,13.72,9.366,0
73.609,117.019,0.502,997.176,2.892,936.35,10.949,11.448,0
66.018,137.302,0.426,886.528,3.495,970.369,8.694,5.712,0
80.606,114.076,0.577,995.398,3.318,902.806,25.202,14.721,0
73.503,131.631,0.457,746.539,3.468,933.993,14.534,15.739,0
73.129,133.934,0.422,817.045,3.059,973.49,23.749,15.399,0
74.329,117.049,0.443,826.434,2.941,957.628,12.784,13.778,0
90.812,119.866,0.38,754.655,3.191,989.076,21.882,15.207,0
69.21,120.17,0.44,831.033,3.361,1007.121,17.834,7.274,0
74.538,103.129,0.399,978.631,3.301,967.137,26.599,13.729,0
67.551,103.787,0.478,918.319,3.338,962.123,17.883,17.311,0
79.182,105.587,0.345,826.164,3.17,914.876,9.559,13.003,0
77.223,114.147,0.522,674.839,3.373,945.47,19.393,6.094,0
94.637,138.261,0.398,795.062,3.056,905.379,20.271,19.101,0
78.445,86.319,0.42,897.104,3.435,945.602,17.6,7.6,0
84.352,106.583,0.47,825.696,2.987,945.91,19.461,7.791,0
74.594,137.38,0.469,836.532,2.99,959.331,22.887,9.953,0
77.465,144.931,0.546,929.848,2.8,927.522,15.915,11.054,0
73.987,119.037,0.435,882.721,3.317,943.773,21.423,9.165,0
74.617,121.617,0.418,688.648,3.104,973.981,17.928,12.775,0
100.922,117.309,0.475,885.286,2.898,949.715,18.089,11.35,0
83.158,127.178,0.415,856.278,3.098,976.461,30.539,16.072,0
82.009,123.296,0.449,704.188,2.834,1031.542,22.409,9.852,0
80.402,115.873,0.496,803.415,3.064,971.152,20.122,12.465,0
89.488,162.557,0.554,1153.064,3.173,857.564,92.79,21.692,1
88.679,132.3,0.481,770.945,3.102,930.184,11.574,10.641,0
68.581,127.179,0.487,906.2,3.456,949.698,20.556,12.932,0
74.648,101.246,0.376,890.13,3.223,973.464,17.363,11.47,0
73.472,136.453,0.439,842.122,3.436,962.777,12.077,10.843,0
84.547,134.006,0.457,831.155,3.212,952.448,18.787,11.282,0
81.471,142.141,0.475,823.66,3.184,952.992,21.372,6.683,0
65.546,147.149,0.531,787.28,3.105,1011.829,11.539,15.352,0
81.064,111.992,0.405,810.371,3.35,981.019,12.034,6.206,0
73.53,116.848,0.42,834.855,3.518,916.958,13.595,15.046,0
78.727,106.173,0.472,770.054,3.519,952.747,16.871,10.373,0
77.2,100.658,0.502,848.138,2.881,977.449,26.402,10.04,0
78.879,129.494,0.422,961.497,3.422,927.416,21.341,12.047,0
82.723,111.6,0.535,879.341,3.054,884.213,21.882,14.934,0
72.716,130.584,0.393,692.272,3.289,945.156,16.759,6.382,0
88.751,82.037,0.382,783.603,3.293,930.56,23.496,11.419,0
76.011,116.063,0.439,1022.894,3.009,963.502,17.168,16.605,0
84.74,117.826,0.415,779.659,3.18,967.703,15.995,9.762,0
76.995,88.855,0.388,962.043,3.312,959.837,19.884,16.762,0
66.019,111.595,0.409,892.036,3.065,966.27,13.302,10.724,0
80.131,128.42,0.442,912.244,2.815,952.642,16.976,11.661,0
84.405,107.788,0.493,866.197,3.292,981.05,26.106,15.753,0
68.903,116.981,0.597,778.565,3.105,927.614,25.423,12.194,0
82.28,104.085,0.494,960.177,3.271,940.88,18.34,13.334,0
70.282,104.858,0.39,1063.207,2.918,925.452,14.144,10.103,0
78.366,114.768,0.452,814.127,3.237,902.823,22.293,12.401,0
88.325,118.413,0.521,828.604,3.412,958.202,15.548,14.375,0
80.983,119.18,0.432,765.659,3.275,909.728,10.196,9.925,0
88.904,111.368,0.493,785.139,3.043,927.874,15.579,10.408,0
55.142,120.267,0.416,932.021,3.155,980.799,8.938,11.844,0
78.041,101.885,0.452,831.233,3.271,901.649,23.677,11.689,0
61.947,127.603,0.453,996.015,2.932,951.445,16.073,10.151,0
75.465,131.799,0.486,690.664,3.518,933.322,19.968,7.894,0
79.682,126.782,0.49,781.799,3.299,929.339,19.325,9.321,0
79.24,121.806,0.455,786.547,3.509,955.899,29.207,14.37,0
75.08,144.978,0.383,847.609,2.909,952.155,15.977,13.586,0
64.013,118.698,0.448,720.642,3.502,924.021,18.057,13.385,0
75.671,117.939,0.417,803.173,3.007,959.663,15.826,5.56,0
88.287,112.85,0.435,946.961,3.263,970.03,17.264,10.955,0
77.859,124.051,0.438,896.629,3.3,914.449,14.693,11.576,0
79.481,107.565,0.428,793.379,3.192,934.041,17.595,8.993,0
71.07,98.944,0.419,913.72,2.981,935.123,19.876,14.69,0
77.308,134.789,0.404,798.883,3.229,938.232,23.975,15.288,0
67.967,98.693,0.46,844.933,3.226,993.238,11.817,15.582,0
84.042,130.635,0.478,826.349,3.468,963.603,16.243,12.359,0
73.705,129.986,0.474,729.116,3.425,932.387,18.33,8.898,0
75.091,123.469,0.604,880.98,2.904,961.951,30.382,12.254,0
72.794,138.935,0.576,821.521,3.252,946.43,22.011,13.989,0
87.663,151.858,0.496,926.49,3.229,896.58,16.799,10.743,0
77.693,127.235,0.434,800.534,2.892,960.553,15.032,12.125,0
66.056,121.548,0.42,758.985,3.154,946.182,17.642,8.485,0
74.779,129.516,0.494,708.211,3.234,952.855,16.5,10.899,0
67.304,145.725,0.43,750.139,3.241,970.008,17.262,7.792,0
70.716,112.747,0.465,866.144,2.954,930.62,20.686,15.934,0
74.564,98.749,0.447,765.775,3.248,951.451,16.174,11.096,0
75.026,84.349,0.504,822.327,3.365,937.156,17.74,8.902,0
81.069,123.692,0.467,993.467,3.456,900.416,18.769,12.995,0
72.447,123.007,0.415,772.262,3.255,1004.223,23.645,14.376,0
71.225,138.726,0.485,909.267,3.293,949.842,17.659,13.349,0
69.88,113.949,0.482,983.122,3.096,920.353,21.171,15.27,0
74.477,136.477,0.506,908.192,3.287,948.112,22.296,13.052,0
79.289,137.854,0.395,851.646,3.83,956.263,15.616,11.103,0
66.394,78.941,0.464,992.184,2.988,958.084,17.555,12.551,0
64.144,101.777,0.405,900.576,2.924,946.362,19.619,11.93,0
64.482,116.241,0.399,801.311,3.467,944.881,11.442,14.601,0
78.877,125.59,0.465,774.31,3.221,892.498,20.421,8.683,0
79.717,116.736,0.458,829.97,2.972,950.795,17.575,9.967,0
72.061,116.709,0.371,1000.933,3.416,973.758,23.765,11.053,0
81.626,123.428,0.37,929.455,2.926,935.828,13.991,10.788,0
68.211,144.143,0.411,934.393,3.004,963.015,24.517,14.498,0
76.927,149.641,0.482,843.812,3.32,946.167,24.824,11.747,0
69.919,143.333,0.47,942.721,2.987,969.658,22.536,10.55,0
73.797,119.84,0.456,846.384,3.165,946.539,21.971,10.639,0
94.068,82.552,0.391,805.649,3.442,947.73,15.874,13.589,0
68.385,103.455,0.379,775.428,3.255,944.803,22.477,12.706,0
82.807,118.016,0.464,869.03,3.141,945.146,14.546,17.905,0
67.772,127.838,0.481,788.912,3.407,937.464,12.267,16.602,0
70.291,134.094,0.479,903.668,3.171,956.644,15.268,4.112,0
83.283,121.614,0.491,778.327,3.18,956.494,15.593,10.957,0
87.182,94.465,0.459,853.473,3.003,953.83,15.203,9.084,0
65.777,110.973,0.481,797.147,2.885,948.346,16.929,18.307,0
72.503,120.806,0.351,806.431,3.45,923.322,14.118,11.561,0
73.944,117.342,0.503,894.537,3.053,949.382,20.931,5.051,0
82.473,130.575,0.448,892.67,3.223,967.56,18.842,12.238,0
67.586,122.735,0.409,830.514,3.416,942.42,11.624,7.673,0
64.552,122.75,0.441,950.786,3.172,930.221,19.164,11.122,0
80.319,127.617,0.473,850.217,3.525,962.943,15.019,12.949,0
67.797,111.012,0.412,867.959,3.047,921.223,17.86,16.294,0
72.575,120.307,0.469,897.37,3.062,971.927,21.269,9.538,0
74.807,118.522,0.454,942.776,2.929,932.665,22.106,14.491,0
73.007,105.254,0.413,776.097,3.272,912.64,12.934,9.225,0
71.983,119.017,0.44,810.737,3.308,983.598,22.591,10.823,0
78.076,127.685,0.415,777.723,2.847,960.377,23.845,10.935,0
77.468,132.579,0.378,984.947,3.2,966.019,22.138,14.783,0
74.987,107.858,0.452,830.98,3.4,897.975,21.489,14.359,0
70.886,98.826,0.441,839.111,2.609,930.912,11.394,14.562,0
68.218,136.493,0.406,923.468,3.35,968.33,14.521,12.349,0
72.177,107.399,0.425,764.086,3.294,964.96,19.137,10.43,0
70.149,143.253,0.474,831.51,2.923,969.883,19.143,15.543,0
75.453,119.275,0.481,709.608,3.231,936.639,24.041,17.385,0
82.524,124.627,0.484,823.618,3.505,981.244,18.066,12.136,0
121.272,253.929,0.847,2288.774,2.84,1059.992,49.941,45.327,1
66.161,126.729,0.428,720.333,3.086,965.309,18.947,9.72,0
89.257,108.525,0.533,967.994,2.95,982.041,17.105,12.897,0
69.621,133.665,0.475,912.445,3.3,909.482,24.571,15.517,0
80.345,116.235,0.486,910.706,3.226,962.026,18.641,9.891,0
78.131,129.059,0.462,837.155,3.222,929.052,20.476,7.606,0
76.878,111.261,0.425,844.732,2.814,940.112,18.928,4.069,0
84.888,104.42,0.518,798.075,2.791,939.966,13.235,11.869,0
66.022,131.168,0.386,821.093,3.275,990.577,19.561,2.437,0
69.654,128.239,0.349,903.403,3.412,971.411,21.62,10.077,0
83.006,116.857,0.342,790.294,3.394,939.623,23.958,13.187,0
71.127,126.446,0.431,819.536,2.872,913.321,22.829,11.162,0
70.121,152.13,0.456,872.012,3.215,898.726,19.592,14.238,0
76.866,117.182,0.472,855.612,3.488,956.06,18.605,12.044,0
86.577,134.227,0.48,777.92,3.092,970.066,18.085,13.026,0
83.623,81.717,0.385,747.271,3.568,915.294,17.367,4.221,0
68.714,110.532,0.58,858.087,3.065,923.767,17.0,11.034,0
69.016,118.266,0.559,889.478,3.079,934.893,16.845,9.579,0
74.671,120.172,0.416,912.432,3.462,925.663,21.102,10.132,0
75.687,137.895,0.427,720.163,3.017,975.449,18.871,14.832,0
74.991,114.582,0.401,768.711,3.284,985.188,22.523,17.649,0
70.285,131.953,0.426,950.106,3.072,947.873,19.632,4.606,0
60.763,106.766,0.46,760.3,3.154,1003.554,20.034,16.046,0
80.653,127.896,0.472,637.203,3.102,967.839,13.159,17.281,0
85.882,105.234,0.448,876.566,3.159,967.012,20.426,9.919,0
76.886,129.877,0.384,767.105,3.322,954.458,15.268,8.755,0
70.334,157.964,0.453,685.028,3.044,938.846,19.091,9.964,0
74.877,105.957,0.448,889.867,3.433,983.583,19.992,7.495,0
73.344,91.276,0.481,927.096,3.493,965.478,20.002,11.454,0
79.209,142.112,0.403,946.444,3.071,949.433,16.944,8.461,0
81.29,132.282,0.46,756.016,3.36,952.961,20.257,11.786,0
85.134,117.612,0.443,909.819,3.117,957.49,15.119,14.471,0
69.591,106.529,0.433,813.154,3.319,960.751,14.01,12.82,0
78.572,112.141,0.427,685.551,3.266,968.219,15.402,15.434,0
84.587,127.74,0.522,871.629,3.11,952.228,21.659,16.834,0
72.612,106.085,0.476,872.488,3.197,952.475,20.74,7.363,0
79.719,93.213,0.33,886.757,3.414,974.247,16.358,17.243,0
76.255,130.073,0.443,894.373,3.159,949.384,17.293,9.323,0
70.999,122.348,0.496,940.262,3.333,972.583,22.201,14.985,0
79.334,125.989,0.404,783.07,3.178,922.329,20.481,12.853,0
71.853,125.397,0.456,865.864,3.131,930.806,18.681,14.779,0
68.579,89.711,0.492,868.745,3.544,924.86,13.953,13.11,0
79.899,133.19,0.418,861.145,3.302,978.73,16.2,8.821,0
81.427,121.086,0.392,594.936,3.406,976.762,14.925,12.468,0
76.85,122.336,0.416,1020.305,3.245,970.333,14.649,16.834,0
77.088,129.457,0.48,912.513,3.131,951.056,20.937,15.799,0
74.715,117.688,0.422,1049.732,3.212,935.268,26.033,9.679,0
79.692,127.018,0.458,727.732,3.306,937.217,26.022,15.004,0
78.772,111.7,0.46,890.939,3.261,977.385,18.867,9.301,0
75.287,106.504,0.432,819.256,3.375,959.704,14.947,17.266,0
81.223,141.513,0.456,806.432,2.869,964.623,20.428,11.985,0
69.09,120.607,0.422,746.419,3.504,955.383,17.201,14.492,0
84.985,105.962,0.352,968.179,3.225,953.983,22.164,12.758,0
71.022,124.187,0.462,850.245,3.348,969.729,18.505,8.815,0
82.996,160.818,0.556,1271.888,3.009,871.268,85.155,23.355,1
69.18,128.473,0.466,906.61,3.193,909.812,19.878,12.252,0
86.329,128.859,0.532,706.183,3.261,979.97,22.214,14.05,0
78.132,124.639,0.496,853.812,3.329,946.686,14.782,10.18,0
76.394,92.203,0.52,837.472,3.3,1011.673,14.481,14.38,0
80.878,111.863,0.438,823.19,2.999,926.18,20.334,13.269,0
67.065,107.768,0.52,757.298,3.53,954.792,14.759,13.484,0
79.463,114.029,0.477,901.984,3.32,934.6,12.152,15.353,0
75.111,128.538,0.456,777.026,3.211,949.684,17.399,14.275,0
73.351,99.618,0.506,904.07,3.512,976.108,10.957,9.579,0
75.412,96.078,0.49,935.835,3.303,980.978,21.16,8.427,0
103.218,133.206,0.353,853.601,3.435,930.63,19.58,9.197,0
74.056,123.047,0.446,854.166,3.236,991.263,18.024,7.189,0
76.35,134.698,0.461,849.579,3.396,962.972,15.499,14.67,0
80.628,138.803,0.429,638.643,2.988,890.233,17.356,13.704,0
58.932,131.463,0.429,762.537,3.522,953.793,14.831,10.568,0
66.734,133.742,0.468,831.844,3.176,950.264,19.452,5.344,0
82.115,132.815,0.482,749.814,3.217,900.997,16.573,14.656,0
70.004,133.255,0.389,774.212,3.081,968.436,23.693,12.415,0
83.666,121.456,0.492,847.641,3.211,904.631,14.824,7.627,0
77.355,158.91,0.515,816.001,3.285,959.563,13.506,10.254,0
68.874,137.667,0.491,738.895,3.344,924.704,17.349,9.852,0
64.534,87.933,0.414,693.952,3.379,979.34,22.508,13.362,0
72.607,143.486,0.451,897.164,2.864,958.723,15.155,16.856,0
86.908,135.862,0.524,697.433,3.225,956.535,15.008,16.408,0
68.045,138.738,0.488,692.263,3.018,957.391,27.158,12.764,0
82.836,136.499,0.417,946.735,3.131,979.918,24.977,7.349,0
72.508,121.337,0.449,956.957,2.921,1003.098,21.658,6.266,0
77.988,118.378,0.46,891.004,3.216,922.007,25.065,14.757,0
72.337,123.103,0.413,922.621,3.378,964.309,13.418,10.212,0
